City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
346,Beyneu,KZ,45.32,55.2,41.63,66,0,10.67,clear sky
347,Shache,CN,38.42,77.24,55.83,37,100,14.92,overcast clouds
348,Beisfjord,NO,68.38,17.6,41.0,98,97,3.0,overcast clouds
349,Tarko-Sale,RU,64.92,77.78,28.38,95,100,13.78,overcast clouds
350,Buraydah,SA,26.33,43.98,62.6,36,0,5.82,clear sky
351,Olafsvik,IS,64.89,-23.71,45.34,78,100,29.26,heavy intensity rain
352,Paramonga,PE,-10.67,-77.83,62.44,83,1,5.53,clear sky
353,Malanje,AO,-9.54,16.34,62.83,93,100,2.62,overcast clouds
354,Marienburg,PL,54.04,19.03,43.0,100,79,5.66,broken clouds
355,Plymouth,US,41.83,-70.83,66.99,77,1,13.87,clear sky
356,Wanlaweyn,SO,2.62,44.89,78.35,77,99,7.56,overcast clouds
357,Kifri,IQ,34.7,44.97,69.44,25,0,10.27,clear sky
358,Bhadra,IN,29.12,75.17,84.11,17,0,2.8,clear sky
359,Gurupi,BR,-11.73,-49.07,73.96,80,100,14.2,light rain
360,Ancud,CL,-41.87,-73.82,45.0,93,7,6.93,clear sky
361,Mayachnyy,RU,52.68,55.69,38.39,67,100,3.94,overcast clouds
362,Margate,GB,51.38,1.39,48.0,92,40,1.99,scattered clouds
363,Saint-Joseph,RE,-21.37,55.62,71.01,73,5,3.36,clear sky
364,Balykshi,KZ,47.07,51.87,44.6,52,0,13.42,clear sky
365,Sao Desiderio,BR,-12.36,-44.97,70.25,79,82,0.56,broken clouds
366,Labytnangi,RU,66.66,66.42,37.92,94,87,6.35,overcast clouds
367,Fredonia,US,42.44,-79.33,62.6,67,90,9.17,overcast clouds
368,Alma,CA,48.55,-71.65,41.0,74,75,20.8,broken clouds
369,Camacha,PT,33.08,-16.33,71.6,64,40,11.41,scattered clouds
370,Valparaiso,CL,-33.04,-71.63,57.2,50,0,4.7,clear sky
371,Tabat,ID,-2.63,115.23,96.44,44,88,1.19,overcast clouds
372,Tarauaca,BR,-8.16,-70.77,76.73,63,10,1.7,clear sky
373,Sao Jose Da Coroa Grande,BR,-8.9,-35.15,76.91,82,32,13.22,scattered clouds
374,Centralina,BR,-18.58,-49.2,79.72,46,46,5.08,scattered clouds
375,Les Cayes,HT,18.2,-73.75,78.62,80,2,2.62,clear sky
376,San Luis,AR,-33.3,-66.34,55.85,34,0,14.25,clear sky
377,West Bay,KY,19.37,-81.42,84.2,83,20,8.05,few clouds
378,Saint-Louis,SN,16.33,-15.0,87.26,54,98,10.85,overcast clouds
379,Otukpo,NG,7.19,8.13,71.73,99,100,5.1,light rain
380,Kibaya,TZ,-5.3,36.57,57.85,86,6,1.99,clear sky
381,San Javier,ES,37.81,-0.84,66.0,100,35,2.24,scattered clouds
382,Thinadhoo,MV,0.53,72.93,82.83,76,24,13.78,few clouds
383,Ramhormoz,IR,31.28,49.6,64.4,42,0,7.92,clear sky
384,Doka,SD,13.52,35.77,70.92,77,1,6.44,clear sky
385,Mattru,SL,7.62,-11.83,73.4,96,99,2.08,overcast clouds
386,Havelock,US,34.88,-76.9,73.99,83,75,5.82,broken clouds
387,Libreville,GA,0.39,9.45,75.2,94,75,3.36,light rain
388,Naliya,IN,23.27,68.83,84.06,65,38,9.4,scattered clouds
389,Eyl,SO,7.98,49.82,78.55,78,0,2.08,clear sky
390,Bonavista,CA,48.65,-53.11,50.0,87,100,5.99,overcast clouds
391,Gobabis,NA,-22.45,18.97,53.85,39,0,9.95,clear sky
392,Tchollire,CM,8.4,14.17,69.87,95,100,3.44,light rain
393,Midyat,TR,37.42,41.34,50.0,57,6,4.7,clear sky
394,Pyshchug,RU,58.89,45.71,45.81,90,98,2.95,overcast clouds
395,Gat,IL,31.61,34.76,73.0,100,5,4.29,clear sky
396,Gitarama,RW,-2.07,29.76,64.4,77,20,3.36,few clouds
397,Caravelas,BR,-17.71,-39.25,77.5,86,79,4.85,broken clouds
398,Laguna,US,38.42,-121.42,69.01,72,1,6.93,clear sky
399,Ovalle,CL,-30.6,-71.2,59.29,65,0,1.43,clear sky
400,Amethi,IN,26.15,81.82,81.14,52,79,3.71,broken clouds
401,Asyut,EG,27.18,31.18,73.4,60,0,9.17,clear sky
402,Bam,IR,29.11,58.36,58.33,26,0,6.82,clear sky
403,Natal,BR,-5.79,-35.21,77.0,88,40,6.93,scattered clouds
404,Saint-Michel-Des-Saints,CA,46.68,-73.92,38.3,84,81,10.63,broken clouds
405,Nuuk,GL,64.18,-51.72,37.4,93,98,5.82,overcast clouds
406,Oriximina,BR,-1.77,-55.87,82.09,53,1,3.27,clear sky
407,Necochea,AR,-38.55,-58.74,51.01,88,100,11.01,moderate rain
408,Kralendijk,BQ,12.15,-68.27,82.4,78,0,11.41,clear sky
409,Koutiala,ML,12.39,-5.46,77.61,68,48,5.82,scattered clouds
410,Abu Kamal,SY,34.45,40.92,65.61,28,0,6.35,clear sky
411,Sinnamary,GF,5.38,-52.95,80.08,83,0,10.11,clear sky
412,Havre-Saint-Pierre,CA,50.23,-63.6,37.4,100,90,9.17,mist
413,Lowestoft,GB,52.48,1.75,46.0,97,4,13.15,clear sky
414,Le Port,RE,-20.94,55.29,71.6,78,0,6.93,clear sky
415,Qobustan,AZ,40.08,49.41,57.2,67,5,6.93,clear sky
416,Pryazha,RU,61.69,33.62,44.6,100,95,2.24,overcast clouds
417,Nalut,LY,30.33,10.85,72.18,35,40,11.18,scattered clouds
418,Camapua,BR,-19.53,-54.04,80.64,35,41,10.56,scattered clouds
419,Pishin,PK,30.58,67.0,56.5,34,0,1.61,clear sky
420,Raga,SS,8.46,25.68,70.05,87,95,4.03,overcast clouds
421,Faratsiho,MG,-19.4,46.95,60.55,81,11,1.99,few clouds
422,Pontalina,BR,-17.52,-49.45,77.45,51,17,1.99,few clouds
423,Carballo,ES,43.21,-8.69,54.0,87,75,4.7,broken clouds
424,Valenca,BR,-13.37,-39.07,73.24,94,15,1.74,few clouds
425,George,ZA,-33.96,22.46,46.4,87,15,4.7,few clouds
426,Shelburne,CA,44.08,-80.2,51.8,71,75,6.93,broken clouds
427,Salta,AR,-24.79,-65.41,64.4,39,0,4.7,clear sky
428,Ravar,IR,31.27,56.81,50.04,35,0,3.02,clear sky
429,The Valley,AI,18.22,-63.06,82.0,83,20,6.93,few clouds
430,Santo Antonio Do Ica,BR,-3.1,-67.94,77.38,71,65,1.41,broken clouds
431,Aneho,TG,6.23,1.6,77.0,94,20,2.24,few clouds
432,Nizhnevartovsk,RU,60.93,76.55,32.0,95,75,8.95,broken clouds
433,Rio Gallegos,AR,-51.62,-69.22,53.6,46,100,16.11,overcast clouds
434,Sawakin,SD,19.11,37.33,82.08,66,0,7.14,clear sky
435,Sompeta,IN,18.93,84.6,83.55,79,30,10.94,scattered clouds
436,Brae,GB,60.4,-1.35,46.4,81,22,6.93,few clouds
437,Srikakulam,IN,18.3,83.9,83.7,77,91,11.74,overcast clouds
438,Oranjestad,AW,12.52,-70.03,84.2,74,20,14.99,few clouds
439,Peniche,PT,39.36,-9.38,60.01,86,0,4.0,clear sky
440,Chapais,CA,49.78,-74.85,32.0,97,90,9.17,light snow
441,Boa Vista,BR,2.82,-60.67,78.8,74,0,4.7,clear sky
442,Yanaul,RU,56.27,54.93,45.68,64,98,9.01,overcast clouds
443,Prainha,BR,-1.8,-53.48,80.15,55,0,3.31,clear sky
444,Szydlowiec,PL,51.23,20.86,53.01,87,100,1.01,overcast clouds
445,Asfi,MA,32.3,-9.24,66.6,88,0,11.43,clear sky
446,Salym,RU,60.06,71.48,40.95,98,100,1.36,light rain
447,Witu,KE,-2.39,40.44,73.4,94,1,5.03,clear sky
448,Charlestown,AU,-32.95,151.67,81.0,19,3,10.29,clear sky
449,Gazojak,TM,41.19,61.4,43.45,56,0,11.21,clear sky
450,Qaqortoq,GL,60.72,-46.03,41.0,86,50,8.66,light rain
451,Garango,BF,11.8,-0.55,78.04,73,100,6.26,overcast clouds
452,Rokytne,UA,51.28,27.21,52.29,96,100,1.61,overcast clouds
453,Balma,FR,43.61,1.5,50.0,87,40,11.41,scattered clouds
454,Fredericton,CA,45.95,-66.67,57.99,93,90,6.93,heavy intensity rain
455,San Matias,BO,-16.37,-58.4,85.46,32,6,4.18,clear sky
456,Trairi,BR,-3.28,-39.27,77.5,85,2,9.44,clear sky
457,Piacabucu,BR,-10.41,-36.43,76.14,83,1,18.16,clear sky
458,Saint-Pierre,RE,-21.34,55.48,71.6,73,0,2.24,clear sky
459,Hambantota,LK,6.12,81.12,82.4,83,20,13.87,few clouds
460,Atbasar,KZ,51.8,68.33,44.64,73,100,9.17,overcast clouds
461,Kathmandu,NP,27.72,85.32,69.8,88,20,1.45,few clouds
462,Guasdualito,VE,7.24,-70.73,74.23,91,25,2.35,light rain
463,Knysna,ZA,-34.04,23.05,46.4,87,51,4.7,light rain
464,Camacari,BR,-12.7,-38.32,78.8,88,75,17.22,broken clouds
465,Basoko,CD,1.24,23.62,69.84,86,26,0.22,scattered clouds
466,Nantucket,US,41.28,-70.1,64.99,87,1,20.8,clear sky
467,Lebowakgomo,ZA,-24.2,29.5,55.4,93,75,9.17,broken clouds
468,Talara,PE,-4.58,-81.27,65.03,85,1,10.11,clear sky
469,Goma,CD,-1.68,29.22,62.94,77,100,2.95,light rain
470,Oeiras,BR,-7.03,-42.13,80.55,49,0,2.89,clear sky
471,Jati,PK,24.35,68.27,84.38,58,23,10.65,few clouds
472,Port Blair,IN,11.67,92.75,82.02,80,100,16.82,moderate rain
473,Inirida,CO,3.87,-67.92,75.7,85,38,1.97,scattered clouds
474,Correntina,BR,-13.34,-44.64,72.41,75,76,7.78,broken clouds
475,Kaduqli,SD,11.02,29.72,75.49,78,100,3.87,overcast clouds
476,Azangaro,PE,-14.92,-70.22,46.89,59,63,1.97,light rain
477,Tukrah,LY,32.53,20.58,66.63,66,0,1.07,clear sky
478,Snezhnogorsk,RU,69.19,33.25,46.4,93,75,4.47,broken clouds
479,Butembo,CD,0.15,29.28,55.87,96,77,2.51,broken clouds
480,Puerto Ayora,EC,-0.74,-90.35,69.01,89,86,3.0,overcast clouds
481,Freetown,SL,8.48,-13.23,77.9,86,100,7.14,light rain
482,Tutoia,BR,-2.76,-42.27,78.42,80,30,11.65,scattered clouds
483,Ceres,US,37.59,-120.96,71.6,64,1,11.41,clear sky
484,Kalmunai,LK,7.42,81.82,85.14,59,42,4.59,scattered clouds
485,Kananga,CD,-5.9,22.42,65.43,90,33,0.92,scattered clouds
486,Jadu,LY,31.95,12.03,63.79,71,29,8.3,scattered clouds
487,Agadez,NE,19.75,10.25,76.32,19,0,7.85,clear sky
488,Huarmey,PE,-10.07,-78.15,63.55,81,0,7.11,clear sky
489,Puerto Madryn,AR,-42.77,-65.04,48.81,67,11,7.36,few clouds
490,Gamboma,CG,-1.88,15.86,71.29,93,100,3.31,overcast clouds
491,Estelle,US,29.85,-90.11,75.99,94,1,8.05,clear sky
492,Campbeltown,GB,55.43,-5.61,50.0,87,0,10.29,clear sky
493,Ladario,BR,-19.0,-57.6,82.42,38,1,0.11,clear sky
494,Mantua,IT,45.17,10.78,55.99,86,100,1.01,heavy intensity rain
495,Uribia,CO,11.71,-72.27,82.26,71,41,9.4,scattered clouds
496,Aasiaat,GL,68.71,-52.87,38.95,74,100,17.56,overcast clouds
497,Petrove,UA,48.32,33.26,55.4,71,90,11.18,overcast clouds
498,Beni Suef,EG,29.07,31.1,69.44,84,0,9.66,clear sky
499,Mezen,RU,65.85,44.24,47.52,83,97,11.97,overcast clouds
500,Giulianova,IT,42.76,13.95,55.0,41,86,3.0,overcast clouds
501,Brandon,US,27.94,-82.29,81.0,83,1,4.7,clear sky
502,Berbera,SO,10.44,45.01,81.91,70,1,6.26,clear sky
503,Bougouni,ML,11.42,-7.48,74.48,78,51,2.15,broken clouds
504,Batsfjord,NO,70.63,29.72,46.71,90,97,12.68,overcast clouds
505,Mashhad,IR,36.3,59.61,35.6,69,0,0.43,clear sky
506,Birao,CF,10.28,22.79,73.38,84,0,3.22,clear sky
507,Grand Gaube,MU,-20.01,57.66,73.99,87,1,3.0,clear sky
508,Lajas,PR,18.05,-67.06,81.0,95,49,1.99,scattered clouds
509,Maua,BR,-23.67,-46.46,57.2,82,20,9.17,few clouds
510,Takoradi,GH,4.88,-1.76,75.69,91,80,9.64,light rain
511,Anloga,GH,5.79,0.9,77.0,94,20,2.24,few clouds
512,Sudbury,CA,46.49,-80.99,39.0,74,20,14.99,few clouds
513,Nandyal,IN,15.48,78.48,73.45,94,100,11.16,moderate rain
514,Mishkino,RU,55.34,63.92,46.67,66,100,12.46,overcast clouds
515,Mandali,IQ,33.75,45.55,73.6,22,0,12.03,clear sky
516,Conakry,GN,9.54,-13.68,79.57,84,99,10.89,light rain
517,Varhaug,NO,58.61,5.65,41.0,99,0,1.01,clear sky
518,Antalaha,MG,-14.9,50.28,74.21,90,33,6.17,scattered clouds
519,Chaykovskiy,RU,56.77,54.11,46.0,72,100,1.01,overcast clouds
520,Melnikovo,RU,56.56,84.08,35.01,93,94,3.13,overcast clouds
521,Gusau,NG,12.16,6.66,75.34,80,76,6.51,broken clouds
522,Quelimane,MZ,-17.88,36.89,73.38,95,75,4.09,broken clouds
523,Baghdad,IQ,33.34,44.4,60.8,41,0,6.93,clear sky
524,Tabuk,PH,17.42,121.44,78.26,85,100,0.74,moderate rain
525,Puerto Wilches,CO,7.35,-73.9,77.58,87,100,2.17,overcast clouds
526,Bengkulu,ID,-3.8,102.27,74.28,94,100,10.45,heavy intensity rain
527,Beloha,MG,-25.17,45.05,65.05,75,0,3.85,clear sky
528,Purranque,CL,-40.92,-73.17,48.2,87,3,4.7,clear sky
529,Pisco,PE,-13.7,-76.22,62.6,82,0,13.87,clear sky
530,Vera Cruz,BR,-12.63,-41.03,78.69,54,47,4.59,scattered clouds
531,Key West,US,24.56,-81.78,84.2,100,1,4.7,clear sky
532,Porto Santo,PT,33.07,-16.34,71.6,64,40,11.41,scattered clouds
533,Poopo,BO,-18.37,-66.97,50.58,56,100,10.65,overcast clouds
534,Karasburg,NA,-28.02,18.75,44.24,60,0,10.96,clear sky
535,Boden,SE,65.83,21.69,44.6,100,90,2.24,overcast clouds
536,Kulhudhuffushi,MV,6.62,73.07,83.19,76,100,16.6,light rain
537,Pervomayskoye,RU,43.92,46.71,61.2,65,13,25.7,few clouds
538,Ibra,OM,22.69,58.53,79.88,26,0,4.97,clear sky
539,Tarata,BO,-17.62,-66.02,62.6,63,75,6.93,broken clouds
540,Nagapattinam,IN,10.77,79.83,79.41,80,100,9.04,heavy intensity rain
541,Skagen,DK,57.72,10.58,52.0,80,46,11.99,scattered clouds
542,Romitan,UZ,39.93,64.38,42.8,81,0,6.93,clear sky
543,Emba,KZ,48.83,58.14,40.96,58,0,4.25,clear sky
544,Mezdra,BG,43.15,23.7,46.4,93,40,2.24,light rain
545,Mitsamiouli,KM,-11.38,43.28,79.3,76,72,7.87,broken clouds
546,Mamlyutka,KZ,54.94,68.54,46.4,75,40,6.71,scattered clouds
547,Aljezur,PT,37.32,-8.8,57.0,95,0,1.99,clear sky
548,Ugoofaaru,MV,5.67,73.0,83.14,77,97,17.09,heavy intensity rain
549,Saint-Leu,RE,-21.15,55.28,71.6,73,0,2.24,clear sky
550,Susehri,TR,40.16,38.09,56.41,38,80,2.15,broken clouds
551,Waddan,LY,29.16,16.14,64.94,68,52,9.91,broken clouds
552,Kasulu,TZ,-4.58,30.1,64.49,81,85,2.89,overcast clouds
553,Khandbari,NP,27.37,87.2,78.67,55,0,1.81,clear sky
554,Mandera,KE,3.94,41.87,78.24,73,100,11.18,overcast clouds
555,Rabo De Peixe,PT,37.8,-25.58,68.0,88,75,8.05,broken clouds
556,Amarante Do Maranhao,BR,-5.57,-46.74,74.93,83,65,3.65,heavy intensity rain
557,Corner Brook,CA,48.97,-57.95,55.4,81,90,17.22,overcast clouds
558,Aktau,KZ,43.65,51.2,41.0,44,0,11.18,clear sky
559,Mindelo,CV,16.89,-24.98,78.8,74,20,26.4,few clouds
560,Kapoeta,SS,4.77,33.59,70.54,79,87,4.34,overcast clouds
561,Bara,NG,10.37,10.73,74.43,89,52,5.68,broken clouds
562,Roshchino,RU,60.25,29.61,45.0,87,100,7.45,overcast clouds
563,Romos,RO,45.83,23.28,55.4,87,90,1.12,light rain
564,Port-Gentil,GA,-0.72,8.78,77.16,86,100,11.18,overcast clouds
565,Kharan,PK,28.58,65.42,61.41,33,0,5.68,clear sky
566,Hudiksvall,SE,61.73,17.1,47.44,94,90,4.41,heavy intensity rain
567,Mao,ES,39.89,4.27,59.0,82,98,16.11,overcast clouds
568,Valdemarpils,LV,57.37,22.59,50.0,100,40,3.36,scattered clouds
569,Chirongui,YT,-12.93,45.15,78.8,83,4,3.36,clear sky
570,Sisimiut,GL,66.94,-53.67,38.79,75,100,14.81,overcast clouds
571,Henderson,US,36.04,-114.98,82.99,16,1,4.7,clear sky
572,Puerto Narino,CO,-3.77,-70.38,77.0,100,27,2.24,light rain
573,Yuksekova,TR,37.57,44.29,41.0,61,8,6.93,clear sky
574,Nyzy,UA,50.78,34.78,51.37,70,96,8.95,overcast clouds
575,Kishi,NG,9.08,3.85,70.11,97,98,5.03,overcast clouds
576,Atar,MR,20.52,-13.05,85.98,15,0,7.54,clear sky
577,Guanica,PR,17.97,-66.91,78.01,92,36,5.75,scattered clouds
578,Awbari,LY,26.59,12.78,75.07,35,69,8.21,broken clouds
579,Denizli,TR,37.84,29.07,46.4,81,0,1.25,clear sky
580,Mzimba,MW,-11.9,33.6,69.64,60,0,10.07,clear sky
581,Vawkavysk,BY,53.16,24.45,51.04,91,100,2.28,overcast clouds
582,Parana,AR,-31.73,-60.52,70.0,43,1,8.01,clear sky
583,Khalkhal,IR,37.62,48.53,38.66,77,0,0.76,clear sky
584,Samoded,RU,63.61,40.51,43.99,95,28,6.69,scattered clouds
585,Bagaces,CR,10.53,-85.25,78.8,94,75,3.36,broken clouds
586,Austintown,US,41.1,-80.76,66.2,82,90,9.17,overcast clouds
587,Madison Heights,US,42.49,-83.11,59.0,67,90,12.75,overcast clouds
588,Jalingo,NG,8.88,11.37,73.6,94,90,3.67,overcast clouds
589,Tabora,TZ,-5.02,32.8,72.21,51,59,1.97,broken clouds
590,Celano,IT,42.09,13.54,57.99,85,28,1.99,scattered clouds
591,Linhares,BR,-19.39,-40.07,69.71,90,100,7.65,moderate rain
592,Dutlwe,BW,-23.98,23.9,62.98,29,19,7.25,few clouds
593,Jacareacanga,BR,-6.22,-57.75,76.84,71,0,3.85,clear sky
594,Geraldton,AU,-28.77,114.6,69.8,64,75,16.11,broken clouds
595,Skjervoy,NO,70.03,20.97,46.87,79,100,15.59,overcast clouds
596,Stornoway,GB,58.21,-6.39,46.4,93,2,9.17,clear sky
597,Upington,ZA,-28.45,21.26,53.6,52,0,10.29,clear sky
598,Guaira,BR,-20.32,-48.31,76.3,47,20,6.35,few clouds
599,Colon,PA,9.36,-79.9,80.6,88,9,3.36,clear sky
600,Tessalit,ML,20.2,1.01,86.22,18,98,9.6,overcast clouds
601,Pabrade,LT,55.0,25.78,53.01,100,100,4.7,mist
602,Altamira,BR,-3.2,-52.21,78.51,64,0,3.38,clear sky
603,Santa Cruz,BO,-17.8,-63.17,80.6,69,0,6.93,clear sky
604,Azogues,EC,-2.73,-78.83,55.4,71,46,4.7,scattered clouds
605,Bayan,CN,46.08,127.4,51.01,69,100,14.0,moderate rain
606,Sirjan,IR,29.45,55.68,48.24,41,0,4.83,clear sky
607,Toul,FR,48.67,5.92,42.8,93,35,6.93,scattered clouds
608,Bicaz Chei,RO,46.82,25.88,54.0,56,24,2.51,few clouds
609,Altay,CN,47.87,88.12,33.51,76,11,2.17,few clouds
610,Edd,ER,13.93,41.69,82.02,69,0,4.0,clear sky
611,Constitucion,CL,-35.33,-72.42,52.77,71,0,11.34,clear sky
612,Curuguaty,PY,-24.47,-55.69,67.28,41,14,3.89,few clouds
613,Channel-Port Aux Basques,CA,47.57,-59.14,54.68,88,100,21.79,overcast clouds
614,Maridi,SS,4.92,29.47,65.1,93,76,2.46,broken clouds
615,Havoysund,NO,71.0,24.66,44.6,100,100,19.46,light rain
616,Chernushka,RU,56.51,56.08,44.19,70,100,8.61,overcast clouds
617,Albany,US,42.6,-73.97,66.99,69,77,4.23,light rain
618,Mangrol,IN,21.12,70.12,81.7,75,99,10.38,overcast clouds
619,Krasnyy Yar,RU,46.53,48.35,48.2,61,0,13.42,clear sky
620,Migori,KE,-1.06,34.47,61.75,88,49,4.0,scattered clouds
621,Grand-Santi,GF,4.25,-54.38,73.08,94,6,3.76,clear sky
622,Port-Cartier,CA,50.03,-66.87,37.0,100,90,3.36,mist
623,Gouyave,GD,12.16,-61.73,80.6,83,20,6.55,few clouds
624,Luzino,RU,54.95,73.04,41.0,100,40,2.24,fog
625,Panama City,PA,8.99,-79.52,80.6,88,0,3.36,clear sky
626,Koscierzyna,PL,54.12,17.98,43.0,87,61,6.93,broken clouds
627,Brits,ZA,-25.63,27.78,59.0,71,66,5.82,broken clouds
628,Vinhedo,BR,-23.03,-46.98,60.8,59,8,16.11,clear sky
629,Cotacachi,EC,0.3,-78.27,57.2,50,20,5.82,few clouds
630,Rafsanjan,IR,30.41,55.99,46.9,38,0,2.98,clear sky
631,Ladybrand,ZA,-29.19,27.46,37.58,80,0,1.3,clear sky
632,Guntakal,IN,15.17,77.38,71.51,95,100,12.24,light rain
633,Novoorsk,RU,51.38,58.98,35.6,43,61,8.95,broken clouds
634,Hearst,CA,49.68,-83.67,31.78,96,97,2.17,overcast clouds
635,Lasa,IT,46.62,10.7,48.99,100,100,5.68,light rain
636,Lixourion,GR,38.2,20.43,65.14,63,0,2.13,clear sky
637,Arrecife,ES,28.96,-13.55,71.6,78,20,10.29,few clouds
638,Sebeta,ET,8.92,38.62,49.98,68,1,2.82,clear sky
639,Bom Jesus,BR,-9.07,-44.36,71.89,87,100,3.33,light rain
640,Oil City,US,41.43,-79.71,64.99,88,90,9.17,overcast clouds
641,Tucupita,VE,9.06,-62.05,74.01,96,82,2.62,broken clouds
642,Ormara,PK,25.21,64.64,80.56,30,0,14.45,clear sky
643,Richards Bay,ZA,-28.78,32.04,62.67,74,99,15.21,light rain
644,Dano,BF,11.15,-3.07,74.37,86,37,4.18,light rain
645,Cacador,BR,-26.78,-51.02,50.29,87,0,3.09,clear sky
646,Gambela,ET,8.25,34.58,68.56,92,100,3.15,overcast clouds
647,Hoorn,NL,52.64,5.06,48.99,78,40,10.56,scattered clouds
648,Pitea,SE,65.32,21.48,44.6,100,100,2.24,overcast clouds
649,Tyumen,RU,57.15,65.53,44.6,81,86,6.71,overcast clouds
650,Karwar,IN,14.8,74.13,78.64,82,100,0.02,light rain
651,Rio Grande,BR,-32.03,-52.1,46.99,92,0,6.33,light rain
652,Maturin,VE,9.75,-63.18,73.62,95,53,3.94,broken clouds
653,Solhan,TR,38.96,41.03,48.79,46,31,3.69,scattered clouds
654,Atlantic City,US,39.36,-74.42,66.99,88,1,11.41,clear sky
655,Aras,ES,42.56,-2.36,51.8,71,40,6.93,scattered clouds
656,Mazamari,PE,-11.33,-74.53,76.26,60,90,2.33,overcast clouds
657,Novyy Urengoy,RU,66.08,76.63,30.79,94,100,15.19,overcast clouds
658,Oxelosund,SE,58.67,17.1,39.2,100,0,3.36,clear sky
659,Dwarka,IN,22.24,68.97,83.57,76,99,13.33,overcast clouds
660,Luangwa,ZM,-15.62,30.42,80.56,44,75,3.47,broken clouds
661,Dhidhdhoo,MV,6.88,73.1,83.07,75,100,16.31,light rain
662,Shuya,RU,56.85,41.39,44.28,84,44,6.31,scattered clouds
663,Savannah Bight,HN,16.45,-85.85,84.45,79,5,22.93,clear sky
664,Puerto Varas,CL,-41.32,-72.99,44.6,100,75,2.24,broken clouds
665,Kolondieba,ML,11.09,-6.89,74.05,79,28,2.62,scattered clouds
666,Harer,ET,9.31,42.13,58.53,53,61,0.89,broken clouds
667,Banda Aceh,ID,5.56,95.32,83.26,68,100,12.37,overcast clouds
668,Phagwara,IN,31.22,75.77,78.82,32,0,2.37,clear sky
669,Eichenzell,DE,50.49,9.7,41.0,90,85,1.01,overcast clouds
670,Nisia Floresta,BR,-6.09,-35.21,77.0,88,40,6.93,scattered clouds
671,Sao Gabriel Da Cachoeira,BR,-0.13,-67.09,75.81,76,96,0.65,overcast clouds
672,Manta,EC,-0.95,-80.73,73.4,83,75,10.29,broken clouds
673,Jatibonico,CU,21.94,-79.17,76.66,86,68,1.9,broken clouds
674,Bergen,NO,60.39,5.33,42.8,87,0,12.75,clear sky
675,Clonmel,IE,52.35,-7.7,48.99,87,42,4.0,scattered clouds
676,Fria,GN,10.42,-13.58,71.24,100,100,0.65,overcast clouds
677,Las Matas De Farfan,DO,18.87,-71.52,73.6,85,37,0.56,scattered clouds
678,Saint-Quentin,FR,49.83,3.33,48.0,100,67,5.82,broken clouds
679,Stanghelle,NO,60.55,5.74,42.01,95,0,3.13,clear sky
680,Koslan,RU,63.46,48.9,46.47,88,100,8.3,overcast clouds
681,Pastavy,BY,55.12,26.83,52.72,96,100,3.83,overcast clouds
682,Barrancabermeja,CO,7.07,-73.85,78.4,83,100,1.34,overcast clouds
683,Columbus,US,39.96,-83.0,64.99,93,90,6.69,overcast clouds
684,Aksarka,RU,66.56,67.8,37.98,96,94,8.55,overcast clouds
685,Wildeshausen,DE,52.9,8.43,43.0,100,75,3.36,broken clouds
686,Bell Ville,AR,-32.63,-62.69,64.0,26,6,4.0,clear sky
687,Kamina,CD,-8.74,24.99,64.06,95,56,4.68,broken clouds
688,Axim,GH,4.87,-2.24,75.56,91,53,9.35,broken clouds
689,Chicama,PE,-7.84,-79.15,65.44,77,0,7.02,clear sky
690,Mokrousovo,RU,55.81,66.77,45.73,83,99,9.93,overcast clouds
691,Shu,KZ,43.6,73.76,44.89,53,0,2.48,clear sky
692,Shahrud,IR,36.42,54.98,45.61,48,0,2.59,clear sky
693,Aranda De Duero,ES,41.67,-3.69,44.62,71,0,11.59,clear sky
694,Hammerfest,NO,70.66,23.68,44.6,100,100,19.46,drizzle
695,Antofagasta,CL,-23.65,-70.4,59.0,72,90,5.82,overcast clouds
696,Ercis,TR,39.03,43.36,41.0,60,100,5.82,overcast clouds
697,Pointe Michel,DM,15.25,-61.38,80.94,80,8,11.63,clear sky
